weather	geographical_names	absolute	29日の川口市は雨？
weather	geographical_names	tonight	国頭村の今夜は雪降るかな？
other	None	None	偉い！
weather	station	next_year	来年の茶所は風弱い？
weather	None	now	今の天気はどんな感じ？
weather	geographical_names	tonight	美郷町の今夜の天気は雨？
weather	station	now	門田屋敷の今は涼しさは？
weather	geographical_names	day_after_next	相馬市の明後日は曇るかな？
other	None	None	眠たくないですか？
other	None	None	出かけているときに掃除してくれるので便利ですよね。
weather	geographical_names	tomorrow	明日の邑楽町は暑さは？
other	None	None	ティッシュの箱とかも好きですね
weather	geographical_names	now	今の東村は晴れかな？
other	None	None	近くなら日帰りでも大丈夫そうですね
other	None	None	アメーバのやつですか？
other	None	None	僕は，わりかし綺麗にしてますよ．
weather	here	early_evening	ここの夕方は暑いかな？
weather	school	next_year	学校の来年の風は強かったりする？
weather	here	day_after_next	明後日のここの天気は何？
weather	geographical_names	next_month	来月の福生市の天気を教えてほしい
weather	here	this_morning	今朝のこのあたりの風はどんなになってる？
weather	geographical_names	today	今日の上尾市の天気は曇る？
weather	here	tomorrow	この辺の明日の天気は何？
weather	working_place	day_after_next	明後日の職場は雨降らないかな？
weather	working_place	tonight	今夜の職場は暑いかな？
other	None	None	お金がいただけるからね。
other	None	None	それよりは、夏風邪に気を付けないと。
weather	working_place	today	職場の今日の風はどんな？
weather	geographical_names	next_week	津和野町の来週の天気は降らない？
weather	geographical_names	None	平内町の風は弱かったりする？
weather	geographical_names	absolute	都留市の28日の天気は曇？
other	None	None	薬は飲んでいますか？
other	None	None	ありがとうございます。最近暑いですもんね。
weather	geographical_names	absolute	2017年の斑鳩町は暖かさは？
weather	geographical_names	now	今の黒滝村の天気は雪降らない？
weather	geographical_names	now	姶良市の今の風は強いかな？
weather	station	tonight	西和田の今夜は暖かい？
weather	working_place	this_morning	職場の今朝の天気は何？
weather	geographical_names	this_morning	今朝の深浦町は雨かな？
other	None	None	どんな食べ物が好きですか？
weather	geographical_names	tomorrow	桜川市の明日は暑い？
weather	station	now	米野の今は風強いかな？
weather	geographical_names	daytime	筑前町の昼は曇り？
weather	geographical_names	next_week	西粟倉村の来週は晴れ？
other	None	None	そういう考え方もあるね。食中毒になるくらいなら、添加物を入れたもののほうがいい、という。
weather	here	next_month	ここの来月の風は強かったり？
weather	here	next_year	ここの来年の天気は雨？
weather	here	day_after_next	ここの明後日は雪降るかな？
weather	station	daytime	昼の阿波中島は涼しい？
other	None	None	悲しいことがあったんですか？
weather	school	absolute	学校の4月5日は晴れかな？
weather	here	absolute	このあたりの2003年3月の風はどんなになってる？
weather	school	next_month	学校の来月の天気はどんな感じ？
schedule	None	daytime	いいですね。昼の予定は？
other	None	None	家の隣にありますよ
other	None	None	そりゃ，漫才なんだから声かけるよｗ
weather	here	now	今のこのあたりは風強かったり？
weather	station	absolute	割出の31日の天気は？
other	None	None	もー。
weather	here	next_month	ここの来月の天気は雪？
other	None	None	いや、気をつけています。
weather	here	today	ここの今日の天気は雪？
weather	working_place	early_evening	夕方の職場の天気は雨降る？
weather	here	this_morning	今朝のこの辺の天気は雨降らない？
weather	station	daytime	今別の昼の天気は雪？
weather	station	next_week	藤岡の来週は晴れたり？
weather	here	absolute	2008年7月のこのあたりは雨降る？
weather	station	next_year	鶴羽の来年は暑さは？
weather	school	daytime	昼の学校は寒さは？
weather	school	next_year	学校の来年は晴れると思う？
other	None	None	そうですね．でも数人でも僕は好きですよ．
weather	school	next_week	来週の学校の天気はどうだろう？
weather	working_place	absolute	職場の1998年7月は雪かな？
weather	here	absolute	1997年のここは暖かいかな？
weather	None	next_month	来月は雪降らない？
weather	geographical_names	early_evening	日高村の夕方は雨かな？
weather	geographical_names	next_week	石垣市の来週は雨かな？
weather	here	tonight	このあたりの今夜の天気はどんな？
weather	working_place	absolute	1970年7月の職場の風は強い？
weather	here	daytime	この辺の昼は風強いの？
other	None	None	たくさんいます
weather	here	now	今のこの辺の天気は曇？
weather	geographical_names	next_week	筑西市の来週は寒いかな？
weather	here	tonight	今夜のこの辺の風はどんな？
weather	working_place	this_morning	今朝の職場は涼しい？
weather	geographical_names	absolute	そういえば、1971年7月の熊野町の天気はわかりますか？
weather	here	tomorrow	明日のこのあたりは寒さは？
weather	station	next_month	幸谷の来月は雨？
weather	geographical_names	now	鎌倉市の今の風は弱い？
weather	None	daytime	昼は暑いですか？
other	None	None	糖分も大事かな
other	None	None	映画を見ながら食べるホットドッグとかも好きです．
weather	working_place	this_morning	今朝の職場の天気は晴れ？
weather	school	next_week	来週の学校は寒い？
weather	here	None	この辺は涼しさは？
other	None	None	私は冷たい方が好きです
weather	here	next_year	来年のこのあたりの風は弱かったりする？
weather	school	absolute	学校の2日の天気は雪？
weather	working_place	this_morning	じゃあ、職場の今朝の天気を教えて
weather	station	day_after_next	明後日の日和田の天気は何かな？
weather	None	early_evening	夕方は雨？
weather	station	next_month	来月の鳥栖は暑い？
other	None	None	そうだね．今日は天気が悪いね．涼しいけど．
weather	geographical_names	daytime	昼の邑楽町は暑さは？
weather	here	tonight	このあたりの今夜の天気は雪降らない？
weather	here	next_year	ここの来年の天気は晴れ？
weather	geographical_names	now	今のつくばみらい市の天気はどうだろう？
other	None	None	私もあまりしないです
other	None	None	美味しいですよね！
weather	here	absolute	6日のここは曇りかな？
other	None	None	旅行はいいですね。
weather	here	now	この辺の今は涼しいかな？
other	None	None	ならよかった
weather	here	absolute	この辺の1993年は風強い？
weather	here	this_morning	このあたりの今朝は雨かな？
other	None	None	毎年かかっている感じもするんですけど
other	None	None	怖いよー
weather	station	None	そういえば、南太田の天気はわかりますか？
weather	school	this_morning	今朝の学校は風強かったり？
weather	station	absolute	18日の戸倉は雪？
other	None	None	海のどこが素晴らしいですか??
weather	school	next_week	学校の来週の天気はどんな？
weather	station	absolute	高山の12月の天気を教えてほしい
weather	station	today	八木蒔の今日の天気は雪降る？
other	None	None	君の名前は？
weather	station	now	佐敷の今の風は強いかな？
weather	geographical_names	day_after_next	明後日の永平寺町の天気は雨降る？
weather	station	next_year	二名の来年は晴れかな？
weather	school	today	今日の学校は暖かい？
other	None	None	でも、クラウンは高いです。
weather	geographical_names	daytime	昼の信濃町は寒さは？
weather	here	today	このあたりの今日は涼しい？
weather	station	this_morning	今朝の谷汲口は曇り？
weather	geographical_names	absolute	2009年の越前市の風はどんなになってる？
weather	school	None	学校は晴れないと思う？
weather	geographical_names	daytime	昼の東村は晴れかな？
weather	None	early_evening	天気は夕方どうかな？
other	None	None	好きです．
weather	geographical_names	next_week	和光市の来週は涼しさは？
weather	school	daytime	学校の昼の風は強いかな？
other	None	None	とても暑いです
other	None	None	水分補給が大事らしいです。
weather	here	daytime	この辺の昼は雨降るかな？
weather	geographical_names	absolute	7月12日の土浦市は涼しいかな？
weather	working_place	absolute	職場の12月の風は強いかな？
weather	station	absolute	三国ケ丘の1996年10月27日の天気は雨降る？
weather	station	next_year	来年の宍喰の風は弱かったりする？
other	None	None	朝からですかー　昼食はどうします？
weather	here	None	このあたりの風は弱かったり？
weather	here	early_evening	夕方のこの辺の風は強かったり？
weather	station	today	今日の宇品二丁目の風はどんな？
other	None	None	好きな野菜はなんですか
weather	None	this_morning	今朝の天気は雪降らない？
weather	working_place	day_after_next	職場の明後日は曇り？
weather	here	absolute	このあたりの1993年は風強い？
schedule	None	now	今は忙しくなりそう？
weather	geographical_names	tomorrow	湖南市の明日の天気は晴れない？
weather	working_place	this_morning	今朝の職場は晴れない？
other	None	None	いつ食べたんですか？？
weather	station	next_month	碧南中央の来月の風は強かったりする？
weather	here	now	今のこのあたりは暖かいかな？
weather	geographical_names	tonight	今夜の上牧町の天気教えて
other	None	None	どんな映画が好きですか。
weather	school	absolute	1970年7月の学校の風は強い？
weather	None	early_evening	夕方は晴れると思う？
other	None	None	あと虫も多くいますね。
weather	here	early_evening	夕方のここは風強い？
weather	station	absolute	曙町東町の2002年10月14日は暖かさは？
weather	geographical_names	now	今の山形市の天気
weather	geographical_names	next_year	来年の香美町の天気はどうですか
weather	school	tonight	今夜の学校は雨降るかな？
other	None	None	では神奈川は？
weather	here	absolute	このあたりの1999年7月24日は風強い？
weather	school	daytime	学校の昼は晴れない？
weather	None	this_morning	今朝の天気は何？
weather	geographical_names	early_evening	夕方の軽米町は晴れない？
weather	geographical_names	absolute	大郷町の10月1日は雪降る？
weather	station	next_year	石津の来年の天気は降らない？
other	None	None	スイカもおいしいけど、この前食べたメロンが超うまかった。
weather	station	absolute	5月の陽羽里は風強かったり？
weather	school	day_after_next	学校の明後日の風は強かったりする？
weather	geographical_names	absolute	大郷町の1993年11月20日は雪降る？
other	None	None	こんにちは。健康には気を使ってますか？
weather	geographical_names	absolute	伊勢原市の9月11日の天気は雨？
schedule	None	daytime	昼はどこへ行くのですか？
weather	station	next_week	日本ライン今渡の来週の天気教えて
weather	geographical_names	absolute	3月の茨城町は曇るかな？
weather	working_place	today	職場の今日は寒さは？
weather	working_place	next_month	職場の来月は雪降る？
weather	here	next_month	来月のこの辺は晴れない？
weather	here	this_morning	この辺の今朝は暑い？
weather	working_place	absolute	3月の職場は曇るかな？
weather	station	absolute	小鳥谷の2009年の天気は晴れる？
weather	geographical_names	next_year	来年の周防大島町の天気は？
weather	station	absolute	そういえば、2002年の田んぼアートの天気はわかりますか？
other	None	None	限界は空です。
other	None	None	好きな食べ物はなんですか。
weather	geographical_names	tomorrow	明日の山県市の風は強いかな？
other	None	None	トイレをっていうかマナーだよね
weather	working_place	now	職場の今は雪降る？
weather	station	absolute	占冠の1993年は風強い？
other	None	None	考えるんだ。
weather	geographical_names	tonight	じゃあ、今夜の野迫川村の天気を教えて
weather	here	absolute	1979年4月のこのあたりは暑い？
weather	working_place	absolute	職場の4月19日の天気は何かな？
weather	station	tomorrow	陸前階上の明日は雨降る？
weather	working_place	now	今の職場の風は？
other	None	None	行きましょうよ？
weather	geographical_names	this_morning	今朝の秋田市は晴れないと思う？
other	None	None	何を？
other	None	None	それはすごい機械だね！
other	None	None	優しい人もいますね
weather	geographical_names	today	今日の羅臼町は暖かい？
weather	here	this_morning	このあたりの今朝は風強かったり？
weather	station	tomorrow	明日の矢美津の天気は雪降らない？
weather	station	next_month	来月の伊勢石橋は雪かな？
weather	here	next_month	来月のこのあたりの風は強かったり？
weather	here	now	ここの今の風はどんな？
other	None	None	クーラーがきいてるの？
weather	working_place	day_after_next	職場の明後日の天気はどう？
weather	geographical_names	this_morning	今朝の玉東町は雪降るかな？
weather	geographical_names	absolute	名護市の1976年は雪かな？
weather	station	absolute	1989年2月の彼杵は雨降らない？
weather	station	next_week	高幡不動の来週は暑いかな？
other	None	None	はい。心配です。
weather	None	today	今日は寒いかな？
weather	geographical_names	absolute	妹背牛町の2014年11月23日は雪降らない？
other	None	None	はい。とても上手ですよ。
weather	geographical_names	absolute	2014年3月の岩倉市の天気を教えてほしい
weather	school	absolute	14日の学校は晴れる？
weather	here	now	今のこの辺は涼しいかな？
other	None	None	腎臓が悪いので，水分制限があるんですよねー
other	None	None	はい．オリオンビールも飲みますか？
other	None	None	マラソンは立派にスポーツだと思うよ
